image_id,source,expected_target,expected_crop,expected_part,expected_class,expected_behavior,ood_slice,origin_url,notes,provenance_notes,resolved_source_path,photo_url,taxon_name,query,photo_id,license_code,attribution,sha256,width,height,contrast,source_backend
ow_0275,staged_external:docs/demo_assets/open_world_router/images/ow_0275_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/309955879,unsupported citrus crop; query=Citrus leaf; taxon=Citrus,"source=iNaturalist; photo_id=559353209; observation=https://www.inaturalist.org/observations/309955879; license=cc-by-nc; attribution=(c) botswanabugs, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0275_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/559353209/large.jpg,Citrus,Citrus leaf,559353209,cc-by-nc,"(c) botswanabugs, some rights reserved (CC BY-NC)",8a3a87d799605d7cb67ff8abeed845369b99387220374b87dae3811a577eb656,854,1024,54.63,inaturalist
ow_0276,staged_external:docs/demo_assets/open_world_router/images/ow_0276_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/294135104,unsupported citrus crop; query=Citrus leaf; taxon=Citrus,"source=iNaturalist; photo_id=529399912; observation=https://www.inaturalist.org/observations/294135104; license=cc-by-nc; attribution=(c) Krishna Verma, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0276_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/529399912/large.jpg,Citrus,Citrus leaf,529399912,cc-by-nc,"(c) Krishna Verma, some rights reserved (CC BY-NC)",e20bb8ba036c3b373807ceab19ec2979931b90320ba136409c65df5208eaf433,576,1024,57.46,inaturalist
ow_0277,staged_external:docs/demo_assets/open_world_router/images/ow_0277_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/299302026,unsupported cucumber crop; query=cucumber fruit; taxon=Cucumis sativus,source=iNaturalist; photo_id=539216910; observation=https://www.inaturalist.org/observations/299302026; license=cc0; attribution=no rights reserved,docs/demo_assets/open_world_router/images/ow_0277_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/539216910/large.jpg,Cucumis sativus,cucumber fruit,539216910,cc0,no rights reserved,7e3a17bd812fb35d9066b9b916ce647c2c5c4476f4aaa520009f9fa095f2b89d,576,1024,54.50,inaturalist
ow_0278,staged_external:docs/demo_assets/open_world_router/images/ow_0278_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/167261862,unsupported cucumber crop; query=cucumber fruit; taxon=Cucumis sativus,"source=iNaturalist; photo_id=289730315; observation=https://www.inaturalist.org/observations/167261862; license=cc-by-nc; attribution=(c) june420, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0278_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/289730315/large.jpg,Cucumis sativus,cucumber fruit,289730315,cc-by-nc,"(c) june420, some rights reserved (CC BY-NC)",6d3e080d8cfbcf71fb79b5b0258cbc2227f46e02dc99bff71293984002e41f79,768,1024,46.50,inaturalist
ow_0279,staged_external:docs/demo_assets/open_world_router/images/ow_0279_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/140759534,unsupported cucumber crop; query=cucumber fruit; taxon=Cucumis sativus,"source=iNaturalist; photo_id=241151351; observation=https://www.inaturalist.org/observations/140759534; license=cc-by-nc; attribution=(c) Priyanka Keshari, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0279_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/241151351/large.jpg,Cucumis sativus,cucumber fruit,241151351,cc-by-nc,"(c) Priyanka Keshari, some rights reserved (CC BY-NC)",569be9d9e9a9f2578ebeb7c4fb0aac7297ec68afb7969f96a660e6ddc7ee5f3c,768,1024,52.86,inaturalist
ow_0280,staged_external:docs/demo_assets/open_world_router/images/ow_0280_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/125227360,unsupported cucumber crop; query=cucumber fruit; taxon=Cucumis sativus,"source=iNaturalist; photo_id=212347899; observation=https://www.inaturalist.org/observations/125227360; license=cc-by; attribution=(c) Agnes, some rights reserved (CC BY)",docs/demo_assets/open_world_router/images/ow_0280_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/212347899/large.jpg,Cucumis sativus,cucumber fruit,212347899,cc-by,"(c) Agnes, some rights reserved (CC BY)",81125be25580b31fa30fdd580b62b60c2cd34c23c95ba17bc52016af659475fa,664,1024,40.51,inaturalist
ow_0281,staged_external:docs/demo_assets/open_world_router/images/ow_0281_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/92797929,unsupported cucumber crop; query=cucumber fruit; taxon=Cucumis sativus,"source=iNaturalist; photo_id=153704275; observation=https://www.inaturalist.org/observations/92797929; license=; attribution=(c) Misha Zitser, all rights reserved",docs/demo_assets/open_world_router/images/ow_0281_unsupported_crop_unknown_crop.jpg,https://static.inaturalist.org/photos/153704275/large.jpg,Cucumis sativus,cucumber fruit,153704275,,"(c) Misha Zitser, all rights reserved",4063781bc520ab204f6634e651c43e3bd4d19586feedc7112f8c7f03b99dd6fd,768,1024,42.75,inaturalist
ow_0282,staged_external:docs/demo_assets/open_world_router/images/ow_0282_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/52362489,unsupported cucumber crop; query=cucumber fruit; taxon=Cucumis sativus,"source=iNaturalist; photo_id=83234830; observation=https://www.inaturalist.org/observations/52362489; license=; attribution=(c) Amav C Khambete, all rights reserved",docs/demo_assets/open_world_router/images/ow_0282_unsupported_crop_unknown_crop.jpg,https://static.inaturalist.org/photos/83234830/large.jpg,Cucumis sativus,cucumber fruit,83234830,,"(c) Amav C Khambete, all rights reserved",45c45f4aa0e70a39fc8eafefabef574efb44db896a5cb705742128020e2ae828,768,1024,56.99,inaturalist
ow_0283,staged_external:docs/demo_assets/open_world_router/images/ow_0283_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/39226466,unsupported cucumber crop; query=cucumber fruit; taxon=Cucumis sativus,"source=iNaturalist; photo_id=62206168; observation=https://www.inaturalist.org/observations/39226466; license=; attribution=(c) Leonita, all rights reserved",docs/demo_assets/open_world_router/images/ow_0283_unsupported_crop_unknown_crop.jpg,https://static.inaturalist.org/photos/62206168/large.jpeg,Cucumis sativus,cucumber fruit,62206168,,"(c) Leonita, all rights reserved",1a8876cd275a3ae6f94e52fe5dd56a027334b71f298a9de441f855edf2001ae3,768,1024,45.89,inaturalist
ow_0284,staged_external:docs/demo_assets/open_world_router/images/ow_0284_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/16974739,unsupported cucumber crop; query=cucumber fruit; taxon=Cucumis sativus,"source=iNaturalist; photo_id=25663354; observation=https://www.inaturalist.org/observations/16974739; license=cc-by-nc; attribution=(c) teganrose1, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0284_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/25663354/large.jpg,Cucumis sativus,cucumber fruit,25663354,cc-by-nc,"(c) teganrose1, some rights reserved (CC BY-NC)",cebe52efddb2c23da08043d71c1e2d3227e1d5bfa1577d85f3b939b53e9c66cb,768,1024,59.73,inaturalist
ow_0285,staged_external:docs/demo_assets/open_world_router/images/ow_0285_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,http://www.inaturalist.org/observations/1339982,unsupported cucumber crop; query=cucumber fruit; taxon=Cucumis sativus,"source=iNaturalist; photo_id=1658688; observation=http://www.inaturalist.org/observations/1339982; license=cc-by-nc-nd; attribution=(c) Chief RedEarth, some rights reserved (CC BY-NC-ND)",docs/demo_assets/open_world_router/images/ow_0285_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/1658688/large.JPG,Cucumis sativus,cucumber fruit,1658688,cc-by-nc-nd,"(c) Chief RedEarth, some rights reserved (CC BY-NC-ND)",1bc1c7e55c75c982715d7a44012e279f0fb7d757243fe049ad2f7a99b65f5752,373,480,36.26,inaturalist
ow_0286,staged_external:docs/demo_assets/open_world_router/images/ow_0286_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/375078741,unsupported cucumber crop; query=cucumber plant; taxon=Cucumis sativus,"source=iNaturalist; photo_id=685638723; observation=https://www.inaturalist.org/observations/375078741; license=; attribution=(c) maddie, all rights reserved",docs/demo_assets/open_world_router/images/ow_0286_unsupported_crop_unknown_crop.jpg,https://static.inaturalist.org/photos/685638723/large.jpg,Cucumis sativus,cucumber plant,685638723,,"(c) maddie, all rights reserved",939918df098a75720db65ac7dd9db0f163217cdd5697e30e47755a701a788d15,768,1024,45.01,inaturalist
ow_0287,staged_external:docs/demo_assets/open_world_router/images/ow_0287_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/359085805,unsupported cucumber crop; query=cucumber plant; taxon=Cucumis sativus,"source=iNaturalist; photo_id=655127186; observation=https://www.inaturalist.org/observations/359085805; license=cc-by-nc; attribution=(c) Bryan C. Smith, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0287_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/655127186/large.jpg,Cucumis sativus,cucumber plant,655127186,cc-by-nc,"(c) Bryan C. Smith, some rights reserved (CC BY-NC)",21353b52f7c555c46541e50c7e8c1db99480fafd87fe605f07d80a175becb195,768,1024,27.92,inaturalist
ow_0288,staged_external:docs/demo_assets/open_world_router/images/ow_0288_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/324112392,unsupported cucumber crop; query=cucumber plant; taxon=Cucumis sativus,"source=iNaturalist; photo_id=586574779; observation=https://www.inaturalist.org/observations/324112392; license=cc-by-nc; attribution=(c) FELIZABETH SABADO SOTELO, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0288_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/586574779/large.jpg,Cucumis sativus,cucumber plant,586574779,cc-by-nc,"(c) FELIZABETH SABADO SOTELO, some rights reserved (CC BY-NC)",03710a4a4e12b955c53a6b5eeb1f2cc5773c949c5163b1979c86680ef876ab46,1024,1024,43.19,inaturalist
ow_0289,staged_external:docs/demo_assets/open_world_router/images/ow_0289_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/310090873,unsupported cucumber crop; query=cucumber plant; taxon=Cucumis sativus,"source=iNaturalist; photo_id=559617732; observation=https://www.inaturalist.org/observations/310090873; license=cc-by-nc; attribution=(c) Anne Parsons, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0289_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/559617732/large.jpg,Cucumis sativus,cucumber plant,559617732,cc-by-nc,"(c) Anne Parsons, some rights reserved (CC BY-NC)",c308d639195f26700cd940fe56b26373035d455c70ad88b7e2c4bece1e92d9c4,1024,1024,46.49,inaturalist
ow_0290,staged_external:docs/demo_assets/open_world_router/images/ow_0290_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/295201841,unsupported cucumber crop; query=cucumber plant; taxon=Cucumis sativus,"source=iNaturalist; photo_id=531410849; observation=https://www.inaturalist.org/observations/295201841; license=; attribution=(c) linda, all rights reserved",docs/demo_assets/open_world_router/images/ow_0290_unsupported_crop_unknown_crop.jpg,https://static.inaturalist.org/photos/531410849/large.jpg,Cucumis sativus,cucumber plant,531410849,,"(c) linda, all rights reserved",6774a90828227c26118faf7cb04d60d35588b4913691ba8adb1062634ba26ba2,768,1024,64.73,inaturalist
ow_0291,staged_external:docs/demo_assets/open_world_router/images/ow_0291_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/229041513,unsupported cucumber crop; query=cucumber plant; taxon=Cucumis sativus,"source=iNaturalist; photo_id=406521439; observation=https://www.inaturalist.org/observations/229041513; license=; attribution=(c) Margarida Matos, all rights reserved",docs/demo_assets/open_world_router/images/ow_0291_unsupported_crop_unknown_crop.jpg,https://static.inaturalist.org/photos/406521439/large.jpeg,Cucumis sativus,cucumber plant,406521439,,"(c) Margarida Matos, all rights reserved",68a88a16beb591ae3f62cdac666a5cac038f095ce2710d6058afc37ea63d18b1,768,1024,55.94,inaturalist
ow_0292,staged_external:docs/demo_assets/open_world_router/images/ow_0292_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/213875163,unsupported cucumber crop; query=cucumber plant; taxon=Cucumis sativus,"source=iNaturalist; photo_id=377993488; observation=https://www.inaturalist.org/observations/213875163; license=cc-by-nc; attribution=(c) andreanm22, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0292_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/377993488/large.jpg,Cucumis sativus,cucumber plant,377993488,cc-by-nc,"(c) andreanm22, some rights reserved (CC BY-NC)",f0692909e56dbd959e7cbffd5fb8a3d4e2b6bbaaec3c0fcd782dba28fcc8f6d3,1024,768,58.56,inaturalist
ow_0293,staged_external:docs/demo_assets/open_world_router/images/ow_0293_unsupported_crop_unknown_crop.jpg,unknown_crop,unknown,unknown,,"open-world negative; abstain or review expected, no supported disease label",unsupported_crop,https://www.inaturalist.org/observations/212855855,unsupported cucumber crop; query=cucumber plant; taxon=Cucumis sativus,"source=iNaturalist; photo_id=376158295; observation=https://www.inaturalist.org/observations/212855855; license=cc-by-nc; attribution=(c) Falon, some rights reserved (CC BY-NC)",docs/demo_assets/open_world_router/images/ow_0293_unsupported_crop_unknown_crop.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/376158295/large.jpeg,Cucumis sativus,cucumber plant,376158295,cc-by-nc,"(c) Falon, some rights reserved (CC BY-NC)",c3c284a327d57d0f9defd6ad404d06a5660833c88963e07ddf105a98283b413a,768,1024,49.42,inaturalist
